2.0, 0.0004290782853576434, 0.0003653789502040464, 6.3699335153597e-5
4.0, 0.00022157346106917926, 0.00019282040749279072, 2.875305357638854e-5
6.0, 0.0001526754232918271, 0.00013610592382633726, 1.656949946548985e-5
8.0, 0.00011844770387552189, 0.00010846808705794304, 9.979616817578846e-6
10.0, 9.810509970412909e-5, 9.257828144777953e-5, 5.52681825634956e-6
12.0, 8.47213139558339e-5, 8.2688367581858e-5, 2.0329463739758997e-6
14.0, 7.533013972889359e-5, 7.636804952737604e-5, -1.0379097984824522e-6
16.0, 6.845086896082109e-5, 7.244309752144805e-5, -3.992228560626966e-6
18.0, 6.32635732189909e-5, 7.031361972681882e-5, -7.050046507827912e-6
20.0, 5.927940816494837e-5, 6.968957515313786e-5, -1.0410166988189488e-5
22.0, 5.619101771384962e-5, 7.048316181752857e-5, -1.4292144103678952e-5
24.0, 5.3798117948374926e-5, 7.277485285790786e-5, -1.8976734909532937e-5
26.0, 5.196799334071337e-5, 7.682598763809218e-5, -2.4857994297378816e-5
28.0, 5.061377282010141e-5, 8.312831152249059e-5, -3.251453870238918e-5
30.0, 4.968260379895697e-5, 9.245867437949023e-5, -4.277607058053326e-5
32.0, 4.9149606033001363e-5, 0.00010577371937329691, -5.662411334029555e-5
34.0, 4.901464746611288e-5, 0.00012361957186180153, -7.460492439568866e-5
36.0, 4.9300305855573275e-5, 0.0001458390056561171, -9.653869980054384e-5
38.0, 5.004477853219671e-5, 0.00017252501321897014, -0.00012248023468677344
40.0, 5.1286454595864184e-5, 0.00020300587931124456, -0.00015171942471538038
42.0, 5.3091872840496085e-5, 0.00023687946897698665, -0.00018378759613649058
44.0, 5.559759123051786e-5, 0.00027355348743494327, -0.0002179558962044254
46.0, 5.8885680125392016e-5, 0.0003106083012761546, -0.00025172262115076257
48.0, 6.263053751750143e-5, 0.00034162856264017335, -0.00027899802512267193
50.0, 6.591345333910436e-5, 0.0003564211035784406, -0.0002905076502393362
52.0, 6.806216128186754e-5, 0.0003464617259158988, -0.00027839956463403124
54.0, 6.977586013575504e-5, 0.00031408212331488085, -0.0002443062631791258
56.0, 7.219461220049144e-5, 0.00026805249236588343, -0.00019585788016539198
58.0, 7.60988658411183e-5, 0.0002219406162318057, -0.00014584175039068737
60.0, 8.175275545487655e-5, 0.00018587232890531475, -0.0001041195734504382
62.0, 8.901433312695668e-5, 0.00015794217770173443, -6.892784457477775e-5
64.0, 9.848655685475968e-5, 0.00013582361208125282, -3.7337055226493136e-5
66.0, 0.00011095048934286896, 0.000120550796948936, -9.600307606067045e-6
68.0, 0.00012614395766531765, 0.00011033795779012179, 1.5805999875195866e-5
70.0, 0.00014402515329633254, 0.00010209655343638342, 4.1928599859949116e-5
72.0, 0.00016559208534257719, 9.557436115010553e-5, 7.001772419247166e-5
74.0, 0.00018831215857679684, 9.143469479133686e-5, 9.687746378545999e-5
76.0, 0.0002020608061823973, 8.79301244346666e-5, 0.00011413068174773069
78.0, 0.00020087966382292593, 8.343687630239136e-5, 0.00011744278752053457
80.0, 0.00019426338528140565, 7.959777186393768e-5, 0.00011466561341746797
82.0, 0.0001925915453185018, 7.863398405399624e-5, 0.00011395756126450555
84.0, 0.00019643342826097563, 8.034901157432776e-5, 0.00011608441668664787
86.0, 0.00020262802556973264, 8.330654346617661e-5, 0.00011932148210355603
88.0, 0.00021208833766616985, 8.697376664296045e-5, 0.0001251145710232094
90.0, 0.00022693525291543425, 9.11923472460392e-5, 0.00013574290566939506
92.0, 0.0002449244219791956, 9.503717943222437e-5, 0.00014988724254697125
94.0, 0.00026231434114966324, 9.742001385868364e-5, 0.0001648943272909796
96.0, 0.00028084566813276233, 9.887930896986128e-5, 0.00018196635916290107
98.0, 0.00030407656880702917, 0.0001007564583886241, 0.00020332011041840505
100.0, 0.0003293671219693974, 0.00010290057778769217, 0.00022646654418170527
102.0, 0.00035294197506559457, 0.00010415523720212518, 0.0002487867378634694
104.0, 0.0003787983700551436, 0.00010466442960951402, 0.0002741339404456296
106.0, 0.00041282284195955706, 0.00010559378515704935, 0.0003072290568025077
108.0, 0.0004517611707777571, 0.00010732722665731828, 0.0003444339441204388
110.0, 0.00048784586542263307, 0.00010939608607952705, 0.000378449779343106
112.0, 0.000520365601984703, 0.00011219116816477419, 0.00040817443381992885
114.0, 0.0005534414058041071, 0.00011689659499977337, 0.00043654481080433375
116.0, 0.0005845563714809273, 0.00012415260329534344, 0.0004604037681855838
118.0, 0.000603154423325025, 0.000133894271347376, 0.00046926015197764904
120.0, 0.0006056903206545992, 0.00014657903639411665, 0.00045911128426048256
122.0, 0.0006013339574569322, 0.00016343052999471042, 0.00043790342746222177
124.0, 0.0005978961727670304, 0.00018520192816743965, 0.0004126942445995907
126.0, 0.000593298572315697, 0.00021136753593052358, 0.0003819310363851735
128.0, 0.0005751322324297304, 0.00023599349542980622, 0.0003391387369999242
130.0, 0.0005402865894242996, 0.00024692794140271433, 0.00029335864802158525
132.0, 0.000502007160132831, 0.0002379412868333668, 0.00026406587329946417
134.0, 0.0004721273972519535, 0.0002198401811716982, 0.00025228721608025527
136.0, 0.00045670979876399914, 0.00020597124916024674, 0.0002507385496037524
138.0, 0.0004596781453705853, 0.0002000109728953408, 0.0002596671724752445
140.0, 0.0004822551041826357, 0.0002014991026175818, 0.00028075600156505387
142.0, 0.000520932509314141, 0.00020901380218185634, 0.00031191870713228464
144.0, 0.000560366068079894, 0.00021959818047894252, 0.00034076788760095146
146.0, 0.0005803308270542406, 0.0002297133279948436, 0.000350617499059397
