energy (meV)	absorption coefficient
260.61200075075493	-1.1756704762329191e-05
260.37290714364775	-1.4689242387810542e-05
260.13381353654063	-1.777978741791951e-05
259.89471992943345	-2.011639381670455e-05
259.65562632232627	-2.111374120341329e-05
259.4165327152191	-2.191707817493471e-05
259.1774391081119	-2.296481258138474e-05
258.9383455010048	-2.2973092828176547e-05
258.6992518938976	-2.2310436681712866e-05
258.4601582867905	-2.1663667250550635e-05
258.2210646796833	-2.0308221605770412e-05
257.98197107257613	-1.836516647422576e-05
257.742877465469	-1.6875844890084138e-05
257.5037838583618	-1.5925782127541366e-05
257.2646902512547	-1.4537887400762097e-05
257.0255966441475	-1.2658378449408689e-05
256.78650303704035	-1.0892756627470703e-05
256.54740942993317	-8.938813769643933e-06
256.308315822826	-6.998220134085698e-06
256.06922221571887	-6.074265840343884e-06
255.8301298484537	-6.490183917075527e-06
255.59103624134653	-7.438284635173741e-06
255.35194263423935	-7.791686128164454e-06
255.11284902713223	-7.62225208506746e-06
254.87375542002502	-7.603310140541238e-06
254.6346618129179	-7.893215901591812e-06
254.39556820581072	-8.660078791687547e-06
254.1564745987036	-9.534528096599332e-06
253.91738099159642	-9.75712286451201e-06
253.67828738448927	-9.977427107329745e-06
253.4391937773821	-1.1409281278056824e-05
253.2001001702749	-1.3231553279705402e-05
252.96100656316776	-1.3913101004745536e-05
252.7219129560606	-1.374746604273664e-05
252.48281934895346	-1.3529025508100163e-05
252.2437257418463	-1.3379045685452012e-05
252.00463213473915	-1.276659001156777e-05
251.76553852763195	-1.133735237906267e-05
251.5264449205248	-9.682703754343754e-06
251.28735131341764	-7.952681919300406e-06
251.0482577063105	-5.823573620183884e-06
250.80916409920334	-3.324320735549185e-06
250.57007049209616	-9.665628915620285e-07
250.330976884989	1.1169097688835116e-06
250.09188327788183	4.152508481348657e-06
249.85278967077468	8.419014445741892e-06
249.61369606366753	1.2228469295523488e-05
249.37460245656038	1.4965868459566724e-05
249.1355088494532	1.7720525303614514e-05
248.89641524234605	2.1146289674768094e-05
248.65732163523887	2.4629337906805748e-05
248.41822802813172	2.7616525064512263e-05
248.17913442102457	2.9805565708778016e-05
247.94004081391742	3.1018446141301853e-05
247.70094720681024	3.217376130842466e-05
247.4618535997031	3.263499256088682e-05
247.22275999259594	2.9122560984345694e-05
246.98366638548876	2.4245487448516083e-05
246.7445727783816	2.53171410088513e-05
246.50547917127443	2.960633314689592e-05
246.26638556416728	3.139166078060642e-05
246.02729195706013	3.090872633838355e-05
245.78819834995298	2.9298366865075953e-05
245.5491059826878	2.6956285485870378e-05
245.31001237558064	2.4448276611490796e-05
245.0709187684735	2.2326338585272727e-05
244.8318251613663	2.1224103119647246e-05
244.59273155425913	2.111465013325294e-05
244.35363794715198	1.9269649568230047e-05
244.11454434004483	1.3832760442977382e-05
243.87545073293768	1.0149232209524931e-05
243.6363571258305	1.2885277018469905e-05
243.39726351872335	1.7232020924016745e-05
243.15816991161617	1.9662134258605937e-05
242.91907630450902	2.1114928277356205e-05
242.67998269740187	2.1820440020301863e-05
242.44088909029472	2.2308774091483527e-05
242.20179548318754	2.401005975854311e-05
241.9627018760804	2.6367245339714202e-05
241.72360826897324	2.803384662709568e-05
241.48451466186606	2.9053387968731744e-05
241.2454210547589	2.9447826706428382e-05
241.00632744765176	2.901496531702489e-05
240.76723384054458	3.0250068638708605e-05
240.52814023343743	3.414540496546617e-05
240.28904662633028	3.705822907384358e-05
240.04995301922312	3.812674239803409e-05
239.81085941211595	3.892157876978642e-05
239.57176580500877	3.9724106676625766e-05
239.33267219790162	3.961968052105089e-05
239.09357859079446	3.7715766178985694e-05
238.8544849836873	3.405338760053603e-05
238.61539137658016	2.8655152798957978e-05
238.376297769473	2.2394479451915438e-05
238.1372041623658	1.6237568868512017e-05
237.89811055525865	1.0291456402268697e-05
237.6590169481515	9.15712655760972e-06
237.41992334104435	1.2124120583009087e-05
237.1808297339372	1.047444300410348e-05
236.94173612683005	2.741121717450163e-06
236.70264251972284	-3.4155961918009393e-06
236.4635489126157	-2.3408684117428494e-06
236.22445530550854	1.3127040239062459e-06
235.9853616984014	2.7781136110010694e-06
235.74626809129424	2.3581973778373842e-06
235.50717448418706	1.2948745999410087e-06
235.2680808770799	2.6041042992413584e-08
235.02898850981472	-1.6398898106977898e-06
234.78989490270757	-3.7113941076169242e-06
234.55080129560042	-6.2086999438811555e-06
234.31170768849324	-7.862428972033542e-06
234.0726140813861	-6.6971491530333e-06
233.8335204742789	-4.750477032387883e-06
233.59442686717176	-3.1454609626647106e-06
233.3553332600646	-9.815580603275103e-07
233.11623965295746	1.0901422603689666e-06
232.8771460458503	2.4824565160950678e-06
232.6380524387431	2.8602704216455934e-06
232.39895883163595	1.7774231664827894e-06
232.1598652245288	-1.346952353333799e-06
231.92077161742165	-8.388090526219594e-06
231.6816780103145	-1.733988124374549e-05
231.44258440320735	-1.7002959647706156e-05
231.20349079610014	-9.675021247029433e-06
230.964397188993	-5.113024075773471e-06
230.72530358188584	-4.779093835696346e-06
230.4862099747787	-6.08854236891063e-06
230.24711636767154	-7.2678326453133554e-06
230.0080227605644	-8.461756361366878e-06
229.7689291534572	-1.0610446470274132e-05
229.52983554635003	-1.5020324237178798e-05
229.29074193924288	-2.2739565928573993e-05
229.05164833213573	-3.2060808554396635e-05
228.81255472502858	-3.9099095567997377e-05
228.57346111792143	-3.7096320416604184e-05
228.33436751081425	-2.7621892677602582e-05
228.0952739037071	-2.1512147991735413e-05
227.85618029659992	-1.998493290201859e-05
227.61708668949277	-1.9760560049762626e-05
227.37799308238561	-2.1033282485841237e-05
227.13889947527844	-2.5501333448313546e-05
226.89980586817128	-2.8386667584696503e-05
226.66071226106413	-2.320796660031812e-05
226.42161865395695	-1.6742195092854086e-05
226.1825250468498	-1.2320924915941009e-05
225.94343143974265	-7.003061111089071e-06
225.70433783263547	-8.393861759313646e-07
225.46524422552832	4.96730935302371e-06
225.22615061842117	9.678171141635351e-06
224.98705701131402	1.0917815232028806e-05
224.74796340420684	7.763214466370337e-06
224.50887103694168	7.97264236137179e-06
224.2697774298345	1.721911693094929e-05
224.03068382272733	2.6067897035971338e-05
223.79159021562018	2.7684908865046267e-05
223.55249660851302	2.5101022059511514e-05
223.31340300140587	2.407226710890831e-05
223.07430939429872	2.4194361918454908e-05
222.83521578719154	2.141822262669036e-05
222.5961221800844	1.657841248248972e-05
222.3570285729772	1.2284207969986296e-05
222.11793496587006	1.5495463215958893e-05
221.8788413587629	2.6203304314045296e-05
221.63974775165576	3.378466699185247e-05
221.40065414454858	3.6545788314845445e-05
221.16156053744143	3.6369409384534814e-05
220.92246693033428	3.444546238984878e-05
220.6833733232271	3.441393607445511e-05
220.44427971611995	3.750865318049236e-05
220.20518610901277	3.689038604671772e-05
219.96609250190562	2.806781626585266e-05
219.72699889479847	1.9646530665706e-05
219.48790528769132	2.6804348972271114e-05
219.24881168058414	4.0227077941324645e-05
219.009718073477	5.0845613952629904e-05
218.7706244663698	5.60643907679173e-05
218.53153085926266	5.7929554082458626e-05
218.2924372521555	6.05394426769379e-05
218.05334364504836	6.208379180198274e-05
217.8142500379412	6.465765299539764e-05
217.57515643083403	7.047275426207985e-05
217.33606282372685	7.22471576013088e-05
217.0969692166197	6.613862646595532e-05
216.85787560951255	6.274495009196583e-05
216.6187820024054	7.236799714682279e-05
216.37968839529825	8.321140047286941e-05
216.14059478819107	8.817920809338874e-05
215.9015011810839	9.030515299415976e-05
215.66240757397674	9.295662818027438e-05
215.42331396686959	9.20109848807253e-05
215.18422035976243	8.388622411464258e-05
214.94512675265528	7.754276328314632e-05
214.7060331455481	8.500760655291129e-05
214.46693953844093	9.350009362084606e-05
214.22784717117577	9.859556485194049e-05
213.98875356406862	0.00010067600199533818
213.74965995696144	9.982408308931504e-05
213.5105663498543	9.589302982644235e-05
213.2714727427471	8.735734523222852e-05
213.03237913563996	7.064643643980125e-05
212.7932855285328	5.5909443038704406e-05
212.55419192142566	6.41655021229309e-05
212.3150983143185	7.727827971330483e-05
212.07600470721133	8.480958227871168e-05
211.83691110010415	8.593385888610725e-05
211.597817492997	8.199147074525766e-05
211.35872388588984	7.669690981788691e-05
211.1196302787827	7.245541943236466e-05
210.88053667167554	6.546966445025752e-05
210.6414430645684	5.794641320765916e-05
210.40234945746118	6.467146836673476e-05
210.16325585035403	8.517456045411929e-05
209.92416224324688	0.00010087018451906054
209.68506863613973	0.00010727456023463562
209.44597502903258	0.00010748496280020096
209.2068814219254	0.00010256558533481014
208.96778781481822	9.32603137009232e-05
208.72869420771107	9.120113460112141e-05
208.48960060060392	0.00010570734729524733
208.25050699349677	0.00011864797983420972
208.01141338638962	0.00012311095768645144
207.77231977928244	0.00011854685725086438
207.5332261721753	0.00011346727514432477
207.2941325650681	0.00011017344220357527
207.05503895796096	0.0001043615825498912
206.8159453508538	0.00010879460989392276
206.57685174374666	0.00011623559770674924
206.33775813663948	0.00011443999286091706
206.09866452953233	0.00011062246739274312
205.85957092242518	0.00011396710562615537
205.620477315318	0.00011493073149232456
205.38138370821085	0.00010825823676611146
205.1422901011037	9.528509799802852e-05
204.90319649399652	8.530249642975591e-05
204.66410288688937	8.66795568380151e-05
204.42500927978222	8.295740737447179e-05
204.18591567267507	7.923727235314312e-05
203.9468220655679	8.847694313473459e-05
203.70772969830273	9.623171812096599e-05
203.46863609119555	9.620369136079296e-05
203.22954248408837	8.83865561705727e-05
202.99044887698122	7.440790635684198e-05
202.75135526987407	7.332349517182552e-05
202.51226166276692	9.020312389329851e-05
202.27316805565977	0.00010016680918023289
202.0340744485526	0.00010265114081879376
201.7949808414454	0.00010126554053146974
201.55588723433826	9.804882755053813e-05
201.3167936272311	9.556502136123129e-05
201.07770002012396	9.848814331554294e-05
200.83860641301678	0.00010066433485526656
200.59951280590963	9.7967961964765e-05
200.36041919880248	0.00010045512946382567
200.1213255916953	0.0001093210308287086
199.88223198458815	0.00011351402795231796
199.643138377481	0.00011295984810831294
199.40404477037382	0.00011192769064709523
199.16495116326666	0.00011250690018436113
198.9258575561595	0.00011136222980065542
198.68676394905236	0.00010901396805663008
198.44767034194518	0.000108943714838282
198.20857673483803	0.00010941273094067694
197.96948312773085	0.00010777479341866866
197.7303895206237	0.00010541609553138954
197.49129591351655	0.00010436834373952338
197.2522023064094	0.00010450660949846983
197.01310869930222	0.00010590421927159411
196.77401509219504	0.00010800898627187969
196.5349214850879	0.00010914014809297881
196.29582787798074	0.00010902498393420843
196.0567342708736	0.00010822372629369048
195.81764066376644	0.00010550255596518159
195.5785470566593	9.941036777971994e-05
195.33945344955208	9.836756145200644e-05
195.10035984244493	0.00010514275710264877
194.86126623533778	0.00010714165468612924
194.62217262823063	0.00010713505672357122
194.38307902112348	0.00011456502115703619
194.14398541401633	0.00012307291898575032
193.90489180690915	0.00012650829949980669
193.66579819980197	0.0001244951214977518
193.42670459269482	0.00011425567985461912
193.18761222542966	0.00010613405186588843
192.94851861832248	0.00012185073246720734
192.70942501121533	0.00013613543698901332
192.47033140410815	0.00014259069604437863
192.231237797001	0.00014440264973042006
191.99214418989385	0.0001471182178181101
191.7530505827867	0.00014505610750279447
191.51395697567952	0.00013051463974939924
191.27486336857237	0.0001084130592054769
191.0357697614652	0.0001072125968322283
190.79667615435804	0.00013490887595354306
190.5575825472509	0.00014453043087607904
190.31848894014374	0.00014352899663685673
190.0793953330366	0.00014876889223727134
189.84030172592938	0.0001611319511998174
189.60120811882223	0.0001643372975502708
189.36211451171508	0.00015730125738774083
189.12302090460793	0.00015036660149397155
188.88392729750078	0.00014798714007849397
188.64483369039363	0.00014685805292372192
188.40574008328645	0.0001509732156943527
188.16664647617927	0.0001589835621236323
187.92755286907212	0.00016958199175557063
187.68845926196497	0.00017706922513187684
187.44936565485781	0.00017580052220528893
187.21027204775066	0.00016526611792598152
186.97117844064348	0.0001543693424094026
186.73208483353633	0.0001762451787589089
186.49299122642915	0.0001976486715585933
186.253897619322	0.00020381130374431844
186.01480401221485	0.00020403937542952716
185.7757104051077	0.00020062537708265285
185.53661679800052	0.0002042638654585672
185.29752319089337	0.0002162803446270697
185.0584295837862	0.00022201066237202862
184.81933597667904	0.00021849550113517573
184.5802423695719	0.0002156396511526661
184.3411487624647	0.00022348969209024126
184.10205515535756	0.00023231127700805258
183.8629615482504	0.00023712000065109426
183.62386794114326	0.00023776811109346504
183.38477433403608	0.0002336280533578378
183.14568072692893	0.00022321369443390848
182.90658711982175	0.00020836371130796775
182.66749475255656	0.00020099870002346346
182.4284011454494	0.00021246722922205817
182.18930753834226	0.0002237865874514571
181.9502139312351	0.00022612218043901506
181.71112032412796	0.00022247589511900946
181.47202671702078	0.00021915836683004472
181.23293310991363	0.00021755995057812835
180.99383950280645	0.0002115154359044688
180.7547458956993	0.00019923612021705646
180.51565228859215	0.00020188505276148567
180.276558681485	0.00021503365162114064
180.03746507437782	0.00022190662356536667
179.79837146727067	0.0002234434901508906
179.5592778601635	0.00022280178245232728
179.32018425305634	0.00022423460359737027
179.0810906459492	0.00022693650825990718
178.84199703884204	0.00022812023859692735
178.60290343173486	0.0002266634537521425
178.3638098246277	0.00022165309242961972
178.12471621752056	0.00021773937128819905
177.88562261041338	0.00022223141972023964
177.64652900330623	0.0002263400489292219
177.40743539619905	0.0002262200398025959
177.1683417890919	0.0002260518716855305
176.92924818198475	0.00022664052083158263
176.6901545748776	0.00022587195499478813
176.45106096777045	0.00022472714388069287
176.21196736066327	0.00022337916694639944
175.9728737535561	0.0002197788371335193
175.73378014644894	0.00021945136261942598
175.49468653934179	0.00022399625909168193
175.25559293223463	0.00022634844492002416
175.01649932512748	0.0002253387880114391
174.7774057180203	0.0002233363371971884
174.53831211091313	0.00022062352511772272
174.29921850380597	0.00021570665359657167
174.06012489669882	0.000210953162583367
173.82103128959167	0.00020766173695581562
173.58193768248452	0.00020242383993383553
173.34284407537734	0.00019566732576322242
173.10375046827016	0.0001916788374887346
172.864656861163	0.00019348418310724235
172.62556325405586	0.00019828873012400558
172.38647088679068	0.0001994845383196222
172.14737727968352	0.00019664313055688012
171.90828367257637	0.00019595901304450954
171.6691900654692	0.00019959670972898982
171.43009645836204	0.00020190111499567408
171.1910028512549	0.0002015305975727962
170.95190924414774	0.00020021095723984445
170.71281563704056	0.00019753844294370128
170.47372202993338	0.00019531676246871264
170.23462842282623	0.0002002539234536105
169.99553481571908	0.000208742973983655
169.75644120861193	0.00021409804854333878
169.51734760150478	0.00021622428224040834
169.27825399439763	0.00021492744686563714
169.03916038729042	0.00021278162126894427
168.80006678018327	0.0002173365334798378
168.56097317307612	0.0002256083420954113
168.32187956596897	0.00022976851947022848
168.08278595886182	0.00023106674911897701
167.84369235175467	0.0002333890938315676
167.60459874464746	0.00023613888632952003
167.3655051375403	0.0002379340188271747
167.12641153043316	0.0002404072772033561
166.887317923326	0.0002438608689381337
166.64822431621886	0.00024611366769601307
166.40913070911168	0.0002448260344298272
166.17003710200453	0.00024080816808431512
165.93094349489735	0.0002415423787607701
165.6918498877902	0.00024905994782499556
165.45275628068305	0.000256158034063309
165.2136626735759	0.00026019264387629865
164.97456906646872	0.00026272565987707193
164.73547545936157	0.0002656946153283768
164.49638185225442	0.00026969315738557923
164.25728824514724	0.0002745654755609856
164.0181946380401	0.00027981079073702346
163.77910103093294	0.0002847532515990408
163.54000742382576	0.000290137332261561
163.3009138167186	0.0002963528843086907
163.06182020961145	0.0003024067222068682
162.82272660250428	0.000309663150078355
162.58363299539712	0.0003189609072151393
162.34453938828997	0.0003279984203733612
162.1054457811828	0.00033630779792841626
161.8663534139176	0.00034501295587099716
161.62725980681046	0.0003538387560026966
161.3881661997033	0.0003625744986878152
161.14907259259616	0.0003714513108378301
160.909978985489	0.00038012791307084215
160.67088537838183	0.0003881031658141098
160.43179177127465	0.0003951481012912351
160.1926981641675	0.0004014276210695109
159.95360455706034	0.00040741432314275527
159.7145109499532	0.00041399701534810244
159.47541734284604	0.00042175720673579974
159.23632373573886	0.0004295099751329538
158.9972301286317	0.0004359124635407553
158.75813652152453	0.00044145691074680594
158.51904291441738	0.00044675545423560216
158.27994930731023	0.00045119043609568487
158.04085570020305	0.0004542557247583042
157.8017620930959	0.0004569252306677708
157.56266848598875	0.0004615041098035753
157.32357487888157	0.0004687641566636567
157.08448127177442	0.00047716383644040924
156.84538766466727	0.0004856311764268577
156.6062940575601	0.0004937848029479505
156.36720045045294	0.00050201219199207
156.1281068433458	0.0005109408134801885
155.88901323623864	0.0005195765062578931
155.64991962913146	0.0005274107871603313
155.4108260220243	0.0005356987962676666
155.17173241491713	0.0005449965173298163
154.93263880780998	0.0005541904624421923
154.69354520070283	0.0005622925811059782
154.45445159359568	0.000569707993597671
154.21535798648853	0.000577064357564989
153.97626437938132	0.0005846538809165235
153.73717077227417	0.0005926222790431568
153.49807716516702	0.000600298916561214
153.25898355805987	0.0006068813128566705
153.01988995095272	0.0006122862425656804
152.78079634384557	0.0006173713432225543
152.5417027367384	0.0006225757370827185
152.3026091296312	0.0006258840970138982
152.06351552252406	0.0006262747730457335
151.8244219154169	0.0006260285653870914
151.58532830830976	0.000626695776416587
151.34623594104457	0.0006277669451926934
151.1071423339374	0.000628252961606347
150.86804872683024	0.0006282510604372224
150.6289551197231	0.0006301359910926402
150.38986151261594	0.0006342551771452928
150.15076790550876	0.0006361950267300757
149.9116742984016	0.0006352012654027393
149.67258069129443	0.0006363535805083024
149.43348708418728	0.0006396049512225709
149.19439347708013	0.000640303412016446
148.95529986997298	0.0006386718746399435
148.71620626286582	0.0006376400706477648
148.47711265575865	0.0006375723303759935
148.23801904865147	0.0006382770685790896
147.99892544154432	0.0006397439166470856
147.75983183443716	0.0006404485396744626
147.52073822733	0.000639576948743255
147.28164462022286	0.0006385591938023652
147.04255101311568	0.0006385963341823788
146.8034574060085	0.0006387363350224026
146.56436379890135	0.0006378864235226785
146.3252701917942	0.0006368315850136641
146.08617658468705	0.0006358381488230767
145.8470829775799	0.0006347923097037827
145.60798937047272	0.0006343370717457586
145.36889576336554	0.0006335737199021236
145.1298021562584	0.0006311870434665
144.89070854915124	0.0006273428875377447
144.6516149420441	0.0006227850728762503
144.41252133493694	0.0006176938130714255
144.17342772782976	0.0006117946199003618
143.9343341207226	0.0006054567450920754
143.69524051361543	0.000599584816291591
143.45614690650828	0.0005944633184081461
143.21705329940113	0.0005895607073290163
142.97795969229398	0.0005849117747089806
142.7388660851868	0.0005808145360745099
142.49977247807965	0.000576511247058361
142.2606788709725	0.0005712740185306501
142.02158526386532	0.0005655241277167137
141.78249165675817	0.0005604330281725418
141.543398049651	0.0005566216442506322
141.30430444254384	0.0005535259469497119
141.06521207527865	0.0005500501745672314
140.8261184681715	0.0005454606662490335
140.58702486106435	0.0005402797938708265
140.3479312539572	0.000535901761385074
140.10883764685005	0.0005328898060877816
139.86974403974284	0.0005307986404959456
139.6306504326357	0.0005298187441060792
139.39155682552854	0.0005300270536490187
139.1524632184214	0.0005298113925064925
138.91336961131424	0.0005281585463147366
138.67427600420706	0.000526559118898239
138.4351823970999	0.0005267500289895387
138.19608878999273	0.0005284454214430688
137.95699518288558	0.0005299842375444654
137.71790157577843	0.0005300600210579873
137.47880796867128	0.0005293816043258608
137.2397143615641	0.0005299608671512707
137.00062075445695	0.0005325674874439134
136.7615271473498	0.0005364412354019266
136.52243354024262	0.0005400534305795702
136.28333993313547	0.0005422527607138247
136.04424632602831	0.0005424899810924508
135.80515271892114	0.0005402139647813511
135.56605911181398	0.0005367604334796068
135.32696550470683	0.0005347982313638239
135.08787189759968	0.0005346895755328759
134.8487782904925	0.0005348658548607072
134.60968468338532	0.0005343258041105188
134.37059107627817	0.0005326986791790975
134.13149746917102	0.0005303130296795207
133.89240386206387	0.0005285332001642915
133.65331025495672	0.0005286696808526726
133.41421664784954	0.0005305187659985142
133.17512304074236	0.0005322407958009091
132.9360294336352	0.0005330274333985263
132.69693582652806	0.0005340196724802811
132.4578422194209	0.0005359354821634626
132.21874861231376	0.0005385236706835152
131.9796550052066	0.0005414178257577732
131.7405613980994	0.0005444108241502053
131.50146779099225	0.0005477522061425969
131.2623741838851	0.0005519422158297588
131.02328057677795	0.0005561185986136694
130.7841869696708	0.0005580205496208086
130.5450946024056	0.0005571405255717518
130.30600099529843	0.0005557938637523422
130.06690738819128	0.0005559287653906502
129.82781378108413	0.0005570868517766451
129.58872017397698	0.0005583551871616119
129.3496265668698	0.0005592520305062316
129.11053295976265	0.0005593839139052015
128.87143935265547	0.0005590326184626664
128.63234574554832	0.0005582804825064562
128.39325213844117	0.0005567721308185137
128.15415853133402	0.000554795422457414
127.91506492422685	0.0005523880314875901
127.67597131711968	0.0005484270807081544
127.43687771001251	0.0005427999933445897
127.19778410290536	0.0005374218390301089
126.95869049579821	0.0005334081739398719
126.71959688869104	0.0005299984265436152
126.48050328158388	0.000526418815142007
126.24140967447673	0.0005229690807098215
126.00231606736958	0.0005200955697854781
125.7632224602624	0.000516992205899403
125.52412885315525	0.0005124685724535795
125.28503524604808	0.000506530868618344
125.04594163894092	0.0004995417354456205
124.80684803183377	0.000492040117593597
124.5677544247266	0.0004859381963565891
124.32866081761944	0.0004821086165766875
124.08956721051229	0.000478714145104788
123.85047360340512	0.0004743608096881708
123.61137999629797	0.0004697937809062389
123.3722863891908	0.00046585092023198606
123.13319278208364	0.0004614135724498072
